dataset,relative_path,file_name,binary_label,label_origin,source_category,source_fold,recording_group_id,size_bytes,sha256
urbansound8k,fold10/88121-8-0-2.wav,88121-8-0-2.wav,0,official_metadata:no_drone,siren,10,urbansound8k:88121,768044,49c055938121f3e658a4ae77696ca2185e6cb346584f5056aa1ac14657d331b4
urbansound8k,fold10/88121-8-0-3.wav,88121-8-0-3.wav,0,official_metadata:no_drone,siren,10,urbansound8k:88121,768044,0bda6f36a3d7ed523e8cc70124ec85c8a6be95c0411dbb31fb9abd91476bc6d3
urbansound8k,fold10/88121-8-1-0.wav,88121-8-1-0.wav,0,official_metadata:no_drone,siren,10,urbansound8k:88121,211244,01d17a907466c53b1b46992696594c587ce49edf97a20fe79673d231ebfacfde
urbansound8k,fold10/88121-8-2-0.wav,88121-8-2-0.wav,0,official_metadata:no_drone,siren,10,urbansound8k:88121,374148,91b54a2ecf4c1829f2bc6ed82ba55dcba24ca9869bd3171450801b884ea510ca
urbansound8k,fold1/88466-7-0-0.wav,88466-7-0-0.wav,0,official_metadata:no_drone,jackhammer,1,urbansound8k:88466,36954,17503bf8a58ea61246672ae22396296f7114f884278e7080fa4a2bbb5f9cbc88
urbansound8k,fold3/88569-2-0-14.wav,88569-2-0-14.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,93c69523a2745bb1d059b51c218e9f7e4b1e92df40119c7f125886f5e44a5039
urbansound8k,fold3/88569-2-0-21.wav,88569-2-0-21.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,8e9d47028bc998c382e5ea4288fcbec350e57d1fbd653ec6484ecd2bc58bdf0d
urbansound8k,fold3/88569-2-0-36.wav,88569-2-0-36.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,029d7234098a25ae75119a65f5fe7289a5208ff8c68573f4b52774889e1cfd19
urbansound8k,fold3/88569-2-0-54.wav,88569-2-0-54.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,36927bd50c2e7b282f1c923ce2480a4845b1b1a63aa5684e0f8edd5d35d6217f
urbansound8k,fold3/88569-2-0-67.wav,88569-2-0-67.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,af14b67e4a166adb8a41f79315a13407ffa1a102f546864abf75b1893fbaad29
urbansound8k,fold3/88569-2-0-77.wav,88569-2-0-77.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,52a3891307546577cc229c795db7a6a3e90369af1aed8a2cad8d95f61eabd758
urbansound8k,fold3/88569-2-0-85.wav,88569-2-0-85.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:88569,705644,6eb1dd3eff8d429c49c25286334b5b59d7732e85c2137a8fddc10a285935c966
urbansound8k,fold7/89099-4-0-0.wav,89099-4-0-0.wav,0,official_metadata:no_drone,drilling,7,urbansound8k:89099,1058480,5da98b2689339ee4f201468079c7b1d97ee187c686b7a6b3eeb9f102b46c050a
urbansound8k,fold7/89099-4-0-1.wav,89099-4-0-1.wav,0,official_metadata:no_drone,drilling,7,urbansound8k:89099,1058480,ec664873cd4670397c41596e379afc9466037201398b217d7f99a8f2ea869d7a
urbansound8k,fold7/89099-4-0-2.wav,89099-4-0-2.wav,0,official_metadata:no_drone,drilling,7,urbansound8k:89099,1058480,9606067e2b5bca76469670029305af7501cd67a9ab18e04a87ba39d328916631
urbansound8k,fold8/89207-3-0-0.wav,89207-3-0-0.wav,0,official_metadata:no_drone,dog_bark,8,urbansound8k:89207,63548,b148db75ad1aab06bc6af9ebedeec5222a12b4ae240d54d75d25a62ff9647735
urbansound8k,fold7/89209-3-0-0.wav,89209-3-0-0.wav,0,official_metadata:no_drone,dog_bark,7,urbansound8k:89209,363428,4e07f515e3c41a0d35705668821c251cc7446da39cc399973bedf2a5e04b86d2
urbansound8k,fold7/89210-3-0-0.wav,89210-3-0-0.wav,0,official_metadata:no_drone,dog_bark,7,urbansound8k:89210,368364,5dfde94e77195a2464b3b825b0189bf6333e065c6e536c5eb0912034a221f12d
urbansound8k,fold2/89211-3-0-0.wav,89211-3-0-0.wav,0,official_metadata:no_drone,dog_bark,2,urbansound8k:89211,333440,1a043026aa861c416ef12f9c8a43fab87d2b86374bfa7346c9207fbc49874672
urbansound8k,fold1/89212-3-0-0.wav,89212-3-0-0.wav,0,official_metadata:no_drone,dog_bark,1,urbansound8k:89212,232892,4896ec857cf9a70cee72ccf7db8ac17c23b8a9a579179efd97ef59ab0e771941
urbansound8k,fold5/89213-3-0-0.wav,89213-3-0-0.wav,0,official_metadata:no_drone,dog_bark,5,urbansound8k:89213,142046,fcda4748775330a100b49dd6508e8f2e35649b17d97f3177c1668ffd1a4e7ea8
urbansound8k,fold6/89442-9-0-14.wav,89442-9-0-14.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,248fdddb4482ee56098d0b8362b5f5067592fc499d3d5b22b833e130ea70005d
urbansound8k,fold6/89442-9-0-17.wav,89442-9-0-17.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,d30b7dcc4a2518a6f82a3725d55ef1c8741fa1a6002be6464c4422cb9b516a7b
urbansound8k,fold6/89442-9-0-34.wav,89442-9-0-34.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,c4e6b853e819b35e907ea5652b6a07c3219658c5b6149b715cb7f3edec7a263a
urbansound8k,fold6/89442-9-0-5.wav,89442-9-0-5.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,e6b4400e22b3a55affcdcace4d8ac779280cbbb859a1549eae38daaa8fbd49b9
urbansound8k,fold6/89442-9-0-6.wav,89442-9-0-6.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,ca5369494922ce10554da83a8c6c402d8df382fec538f6577a9973bc628ad212
urbansound8k,fold6/89442-9-0-7.wav,89442-9-0-7.wav,0,official_metadata:no_drone,street_music,6,urbansound8k:89442,1058480,13299a31a398a103f27e0481e941ecaad8c077f10025ee9fc7def91a093ea223
urbansound8k,fold7/89443-9-0-1.wav,89443-9-0-1.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,06fd8d799c91a328eeb4eae89e0e947620606b55cfebef2fbada9f8be474d5c7
urbansound8k,fold7/89443-9-0-16.wav,89443-9-0-16.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,3e7ecb63278874f9ad40a79659d99b483dd8506c5dc448c0cec1db36bd1c8a3a
urbansound8k,fold7/89443-9-0-17.wav,89443-9-0-17.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,62f175565f8d7f91bec1d01e29c964ece8ee8b61a389f3b379f207b9603df215
urbansound8k,fold7/89443-9-0-2.wav,89443-9-0-2.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,e3b11313ff4175711b855b1358f0e0e7727661c6a402a1f1190d454a8b594427
urbansound8k,fold7/89443-9-0-48.wav,89443-9-0-48.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,40cbd57a1cbb0a1a51326f45ac8c9368b0ac82a28acf8787a6c7a06de213d3af
urbansound8k,fold7/89443-9-0-50.wav,89443-9-0-50.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:89443,705644,4066ee0fa998297904232aff9a6c58821decfb8a9911628fc04945438d6560bd
urbansound8k,fold7/89679-1-0-0.wav,89679-1-0-0.wav,0,official_metadata:no_drone,car_horn,7,urbansound8k:89679,228596,f9d8f20966b01e5f028f8e0ac448fd3536b7b259cba3319a232dd26b6570c304
urbansound8k,fold7/89679-1-1-0.wav,89679-1-1-0.wav,0,official_metadata:no_drone,car_horn,7,urbansound8k:89679,132344,af4edc00998b4bf9f0328892bba34042e2b7ccc2e02402c1be2e19b22a225ab2
urbansound8k,fold5/89724-5-0-0.wav,89724-5-0-0.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,722aa10b089887a00a28b9477bae030589e3d78aa7777c2a813191676e314d9f
urbansound8k,fold5/89724-5-0-1.wav,89724-5-0-1.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,79ced36311c886851fb5c49564ad74b0e877060e9bb66a345bfa11f78db46998
urbansound8k,fold5/89724-5-0-2.wav,89724-5-0-2.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,bc30cd5a5f0a7865a710fbb22bb3be42c6c846fca15a3e097a03347738f0f827
urbansound8k,fold5/89724-5-0-3.wav,89724-5-0-3.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,75217eb9983b1816225047d9441ae53a62dab9ff9a32fd4584aeb3dfe3141451
urbansound8k,fold5/89724-5-0-4.wav,89724-5-0-4.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,27bc028b486fc173d88e989faa44642538b708e5deb3b5191078ee64dfa44ef9
urbansound8k,fold5/89724-5-0-5.wav,89724-5-0-5.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:89724,705644,f68dcbed017aeff5b1abba6781530c11bcaf0e6f61ac24069e94b0b593f56d17
urbansound8k,fold1/89948-5-0-0.wav,89948-5-0-0.wav,0,official_metadata:no_drone,engine_idling,1,urbansound8k:89948,352844,7572a93e91c39fe10ac431ec5089236827e8b92416f73aefbc5ec4cd40765a7b
urbansound8k,fold5/90013-7-0-0.wav,90013-7-0-0.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,fc3dd284f44cd4b63d36948af9915c66940f61d839409b192beddd19ddd05ab5
urbansound8k,fold5/90013-7-0-1.wav,90013-7-0-1.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,92f3e18e4ab57fe574229d01e1d0bd1fb1e97b80ef83abbcf3479dd7f2375f9c
urbansound8k,fold5/90013-7-0-2.wav,90013-7-0-2.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,12e6ba77751828aa8fee8963d3fd02d9229d9863311041b1675955329fef3798
urbansound8k,fold5/90013-7-0-3.wav,90013-7-0-3.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,5c48be3f374ae74ac307c4e94b64a43b72c1699a19d64040ff275bc24cd82301
urbansound8k,fold5/90013-7-0-4.wav,90013-7-0-4.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,5668cee779878d4948b4afc2a3d2ebeb08ec6d6c881036d8f91526f3ac96796e
urbansound8k,fold5/90013-7-0-5.wav,90013-7-0-5.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,fe99e3a7bb3694b366f8bdd6e384541a012ba82c2bbea9981eadd7a6a9b6bbb4
urbansound8k,fold5/90013-7-0-6.wav,90013-7-0-6.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,dfb78680197a88fb223698dd5c0952700b158c683717732b3f63886972520774
urbansound8k,fold5/90013-7-0-7.wav,90013-7-0-7.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,3de4a6232f1127e7bc0d967b3e5657f6b767d7f55907597faa3f9442e398277c
urbansound8k,fold5/90013-7-1-0.wav,90013-7-1-0.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,c0e245ae4406accab50d44cc4aa7abaa8d84492ba517e2a59c75a59fb6699db1
urbansound8k,fold5/90013-7-1-1.wav,90013-7-1-1.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,1c66b56f443310def5a939fb321c570749f15107dbaf263f3055a6252f62407b
urbansound8k,fold5/90013-7-1-2.wav,90013-7-1-2.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,67e794365f27fa6dd607c1ddd83a142165bf2027f1735b8815260d79fa951dfd
urbansound8k,fold5/90013-7-1-3.wav,90013-7-1-3.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,61e49cfe0ca35eed70b05255626ea6c632fcf715e0b935a680bbcbd0d473c88a
urbansound8k,fold5/90013-7-1-4.wav,90013-7-1-4.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,4ebb89d45a9c2450126d2682f7ab000e0e1a0af6dddb4c7ddc8cc96c0f730c9c
urbansound8k,fold5/90013-7-1-5.wav,90013-7-1-5.wav,0,official_metadata:no_drone,jackhammer,5,urbansound8k:90013,1152080,841a4c26241336d320b73f0a6d9a3bc5db8041501a9eedb524f3765ab0d3cf81
urbansound8k,fold3/90014-8-0-0.wav,90014-8-0-0.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,c9811ecee71e13b16375ec8d17323ee01ce1c64574c1bc6952c52eb9406a83c2
urbansound8k,fold3/90014-8-0-1.wav,90014-8-0-1.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,a3e99e88100d624ae3ba4bd2aef770bf4728bc2294af7aa55cd8fb2aae44e09d
urbansound8k,fold3/90014-8-0-2.wav,90014-8-0-2.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,b7b9ce4e62e7209e58b2207e05c8b396ec8e8f952dbca44106f16498d6abf82f
urbansound8k,fold3/90014-8-0-3.wav,90014-8-0-3.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,76ddf3585c6a0c7420aca125c00788c971924c1bdb3d9c0affe5d7995324a9ca
urbansound8k,fold3/90014-8-0-4.wav,90014-8-0-4.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,942a2dad565b93165e8ca99516e737038df2b2901ab1d96307453b3cf4749c32
urbansound8k,fold3/90014-8-0-5.wav,90014-8-0-5.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,0e952d26c5d0a5f0711e3c28da6035047a71792ce047b9daf6383134a927f0d7
urbansound8k,fold3/90014-8-0-6.wav,90014-8-0-6.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90014,705644,606016bbde08dfb39aa1ce774acf560d9b17773e8905a6cc872a051c25ccd7ed
urbansound8k,fold1/9031-3-1-0.wav,9031-3-1-0.wav,0,official_metadata:no_drone,dog_bark,1,urbansound8k:9031,36724,c3ae4a46bcfaeeed73e045ee446898df6208c78787076f16a6988b7279a1fadd
urbansound8k,fold1/9031-3-2-0.wav,9031-3-2-0.wav,0,official_metadata:no_drone,dog_bark,1,urbansound8k:9031,202692,7f25283d6d2ea3e10c40457b4d83823dbbbc275d514567f628ef746630234ca9
urbansound8k,fold1/9031-3-3-0.wav,9031-3-3-0.wav,0,official_metadata:no_drone,dog_bark,1,urbansound8k:9031,152260,9524fa73e3e94618f2548b03c43ee7c53a69ba0fb1a713018b0c60495501a48a
urbansound8k,fold1/9031-3-4-0.wav,9031-3-4-0.wav,0,official_metadata:no_drone,dog_bark,1,urbansound8k:9031,73250,ba5c7fbd1fbeb89d246b07f8219cba1a9c1011bcdf4f8ba099fcd44d6ab8404a
urbansound8k,fold6/9032-3-0-0.wav,9032-3-0-0.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:9032,30914,b0f444a2fa1bd85e12576040cd7fbe544cd58903de7ab62c56f5ad2061a20708
urbansound8k,fold6/9032-3-1-0.wav,9032-3-1-0.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:9032,54728,5a4b809b2510348a5f29bbd0cf4adca7159d31726c905a2b323f436e142f5b34
urbansound8k,fold6/9032-3-2-0.wav,9032-3-2-0.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:9032,81914,3d8f75e619b7ccdcc439fb1fc45a88b2b1447555a608e5e6b3d6650e003adbd6
urbansound8k,fold3/90846-8-0-0.wav,90846-8-0-0.wav,0,official_metadata:no_drone,siren,3,urbansound8k:90846,232892,98c3cc11291ef9b6b36a49568e8d6443717211f74ec07f4aa8b7051a05ff633a
urbansound8k,fold8/91209-5-0-0.wav,91209-5-0-0.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,35f85f364aa28141c16f14ecece610973a72f71e0fba3dde5a1e83eed3ac5be9
urbansound8k,fold8/91209-5-0-1.wav,91209-5-0-1.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,6e53733a99bb6ca289fd5aa6ccef701a4b0fcf4b621f25491ef09a3948b61973
urbansound8k,fold8/91209-5-0-2.wav,91209-5-0-2.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,500542bdef9cdbf85646fdce6f083bbc90f0813b0a21e9b7e7aea3ea8a21cd92
urbansound8k,fold8/91209-5-1-0.wav,91209-5-1-0.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,d24fd39623512d74acb2a1218e8afe06d75997e89a44db1e906def4827628aa8
urbansound8k,fold8/91209-5-1-1.wav,91209-5-1-1.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,ebc5fb491fb88141aad61a62b532d8904a88949b4da4130f8f28e36dc9d59cc8
urbansound8k,fold8/91209-5-1-2.wav,91209-5-1-2.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,5c0d10fab0cfc82bd7c68a49d055f75052ca2a00c64dd0825ab4da74bfae28da
urbansound8k,fold8/91209-5-1-3.wav,91209-5-1-3.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,873fbcaafb99deaf64a074f64324dacc6f4e8feee842196c55afcd9250270eec
urbansound8k,fold8/91209-5-1-4.wav,91209-5-1-4.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,b1ba4bbb33f6a4a2a8ac0d203fba35f59e692d1eed03c272f3fc2bb190e1c15a
urbansound8k,fold8/91209-5-1-5.wav,91209-5-1-5.wav,0,official_metadata:no_drone,engine_idling,8,urbansound8k:91209,768044,c87bcc0fce530b45a252133cebbe3e470902f66fc9965bb95718414b3d0e7281
urbansound8k,fold2/91396-8-0-0.wav,91396-8-0-0.wav,0,official_metadata:no_drone,siren,2,urbansound8k:91396,705644,1e54980165b4685b5847a784e2a20c2502c092b7a373f49ee219c87e8ffd9d9c
urbansound8k,fold2/91396-8-0-1.wav,91396-8-0-1.wav,0,official_metadata:no_drone,siren,2,urbansound8k:91396,705644,01f0cf0cdc2396e2405839344447439b576fb1b98d4f49aa21efc980e76db9e0
urbansound8k,fold2/91396-8-0-2.wav,91396-8-0-2.wav,0,official_metadata:no_drone,siren,2,urbansound8k:91396,705644,39823b15aa08b428592b547fe8565c7d9eb3ee3554f0342a93e430e548482215
urbansound8k,fold2/91396-8-0-3.wav,91396-8-0-3.wav,0,official_metadata:no_drone,siren,2,urbansound8k:91396,705644,cbf9640aabbbcfcda8d5e2a2bc0d589453557a756ebb29dcb7429197a64820dc
urbansound8k,fold5/91533-5-0-0.wav,91533-5-0-0.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:91533,768044,fee40e61e1f13e0733bfa2200fb632d2653f86aefc0212ace780d17111c1e7c7
urbansound8k,fold5/91533-5-0-1.wav,91533-5-0-1.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:91533,768044,91066fa4180ac7d723fa4815e12ecc7f8a605bc626c6a7b25a108d70ca408b43
urbansound8k,fold5/91533-5-0-2.wav,91533-5-0-2.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:91533,768044,d1afa8b0692e233ee5b79ec99b5307be9d5dc04dc2f3f5a43fbe8b926b69efde
urbansound8k,fold5/91533-5-0-3.wav,91533-5-0-3.wav,0,official_metadata:no_drone,engine_idling,5,urbansound8k:91533,768044,a3368cc3cc23b2e7dd3a9f596d4d030b188c733ea040ac258bb8fbbf21ee1362
urbansound8k,fold3/9223-2-0-10.wav,9223-2-0-10.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,cb0897ddfe43af58365ecaf590e05795cb61446d7d5890676ee9da2ac5bdc403
urbansound8k,fold3/9223-2-0-15.wav,9223-2-0-15.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,82081ca17bbd9ab26809733465a287823f5ebfac42779a9466e1c9ec54e99281
urbansound8k,fold3/9223-2-0-17.wav,9223-2-0-17.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,32c32fd83f829b98483edc59ff47f7e52689dbc0bb820c0ce3220bf957b06b64
urbansound8k,fold3/9223-2-0-2.wav,9223-2-0-2.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,f7baf41318630aa97496549725b8157bb09ee54bf7e8acd78b067d8f8e19c3d8
urbansound8k,fold3/9223-2-0-4.wav,9223-2-0-4.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,b76a318aa7d32b879b437c2a966e572eb7afa71fd8789ce8529d66532b0241ba
urbansound8k,fold3/9223-2-0-5.wav,9223-2-0-5.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,b1fec9f137190ffd996a1dddd93ae780dfc16aea7f5a99f2e08184e1b8e33dca
urbansound8k,fold3/9223-2-0-9.wav,9223-2-0-9.wav,0,official_metadata:no_drone,children_playing,3,urbansound8k:9223,705644,aae328c7a56407580809a953a21da04c3907d93ff8934c228b864573008424ff
urbansound8k,fold3/93065-9-0-12.wav,93065-9-0-12.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,c2b279fe124554c49f12977aa3f260ea3de681ab598e20bbbdcd17afd5ba831c
urbansound8k,fold3/93065-9-0-14.wav,93065-9-0-14.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,175594ec4c3ae7f1c2b64126ab922cd319ebdc497437afe86b23589be1b4f1ef
urbansound8k,fold3/93065-9-0-17.wav,93065-9-0-17.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,075811262010125fd7600778b405624ceff4554b3c0ee337988242c365681a56
urbansound8k,fold3/93065-9-0-2.wav,93065-9-0-2.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,908e8c2d7ff3d6738fab6fe1e56105fdcb114621278d93ee7eb085a0f6615b51
urbansound8k,fold3/93065-9-0-4.wav,93065-9-0-4.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,86e5597e3f10a0d26f5645cc267fb5499bfe0f22586211f4412952ece718eb75
urbansound8k,fold3/93065-9-0-7.wav,93065-9-0-7.wav,0,official_metadata:no_drone,street_music,3,urbansound8k:93065,705644,0a2240c1b94566f29754d16242874f7be97cbcf0125cc4c1ab153211f4a35cf5
urbansound8k,fold5/93139-6-0-0.wav,93139-6-0-0.wav,0,official_metadata:no_drone,gun_shot,5,urbansound8k:93139,277900,36641247b732124b0f23308ff3e043f57852bce68dff17160a5486ef3b799ad8
urbansound8k,fold2/93193-9-0-4.wav,93193-9-0-4.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,573db2e3d3aa44f1d45967e413e543388382ba93cdf2834cbfda4bc5923d0f95
urbansound8k,fold2/93193-9-1-11.wav,93193-9-1-11.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,7d756b91498969a095f85f96026b6e42f11bcc4b64336a32697c6bf044a7c320
urbansound8k,fold2/93193-9-1-18.wav,93193-9-1-18.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,0a9ce6b48bb32e3cc93880c6cbaa00468bbc6b09a5b807bda63a5bb55db3a723
urbansound8k,fold2/93193-9-1-19.wav,93193-9-1-19.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,8edcca8a1baad79f18096bd34fd24ebc051e26621b704cd2c4264aac786294bb
urbansound8k,fold2/93193-9-1-22.wav,93193-9-1-22.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,e9b4e32bd4df600480336d97019d4c07c8a20e06c221a131f08cbc9543213458
urbansound8k,fold2/93193-9-1-6.wav,93193-9-1-6.wav,0,official_metadata:no_drone,street_music,2,urbansound8k:93193,705644,b901f7ec6cf3b289bd6e7261502c62469df8c2b36e2cf1ebb3c5089c45fbd6e6
urbansound8k,fold10/93567-8-0-0.wav,93567-8-0-0.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,a9a8474e60fe0c27a82329a06fbee75aa73f3184fe4ade144338a1872d4d21bd
urbansound8k,fold10/93567-8-0-1.wav,93567-8-0-1.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,a396d6a6f361e635668a1f7099945470199631c6baa62d4a745ae88379554f04
urbansound8k,fold10/93567-8-0-10.wav,93567-8-0-10.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,44528128b487886ff88d64fde8808562480b82dff07f0e99721aa975697f824a
urbansound8k,fold10/93567-8-0-11.wav,93567-8-0-11.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,2d86d918c589b6c9f08c81819a1ad1ae3a9aa3b73ddecc1a65d0ebc211ec0b22
urbansound8k,fold10/93567-8-0-12.wav,93567-8-0-12.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,eb3111d88a1a0bcacd0e82a61b2a16637ed858606d4733a60c49d61804ba558f
urbansound8k,fold10/93567-8-0-13.wav,93567-8-0-13.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,6b3df67d225ce1e5057dc00433d9305ed1b2e6cf5506ba249573859fddfe8f2f
urbansound8k,fold10/93567-8-0-14.wav,93567-8-0-14.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,bac67f4a801f96a477e45b2896126a9f46a5aa5e74ae0d8ae1b1d98663ef68bb
urbansound8k,fold10/93567-8-0-15.wav,93567-8-0-15.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,40703dad498f135a65e1df925de344ecd96f0693094f8297f7566b438cabc073
urbansound8k,fold10/93567-8-0-16.wav,93567-8-0-16.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,0254c5a5b8834ade83bf1d26086c621e033c44205bd1e6a5b3c00185dd30b6fa
urbansound8k,fold10/93567-8-0-17.wav,93567-8-0-17.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,081124c9e2d8ee00df0a557cdae059ba4e6977c7dd39c69e09b7ec322c56c4af
urbansound8k,fold10/93567-8-0-18.wav,93567-8-0-18.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,7e87505c160a38c7c3ace555c6c77521f632b71f7b6f7331bc51ee159ccc1e6c
urbansound8k,fold10/93567-8-0-19.wav,93567-8-0-19.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,353605e00235503c74755e69e49a53d11ef577c34f7c224d32b7c794ecd4e96f
urbansound8k,fold10/93567-8-0-2.wav,93567-8-0-2.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,78148793b138db0ab47bf60debd15f30eb966defd161ec9281433843f4e5712b
urbansound8k,fold10/93567-8-0-3.wav,93567-8-0-3.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,51741e9017865c09b1898a20bf91dc6b67dfaed6c16fa1ac45b98ec587e513bf
urbansound8k,fold10/93567-8-0-4.wav,93567-8-0-4.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,8b9ec2f817dba11a9f01e8f5296ce84354fe06ab002333173edff8f54f0a43e3
urbansound8k,fold10/93567-8-0-5.wav,93567-8-0-5.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,d65fd48971ed30ef6c1da60a14c581faabd8dfa4d5d505332cfea7cfd9744af2
urbansound8k,fold10/93567-8-0-6.wav,93567-8-0-6.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,aecd483428182a8e6bacff7ead86e1bcfcd169708c35c876e00d8b9e33c2c78e
urbansound8k,fold10/93567-8-0-7.wav,93567-8-0-7.wav,0,official_metadata:no_drone,siren,10,urbansound8k:93567,705644,ff43e17538bfcc615a3b6733a12a1b9a1dc256258ad2aed2cfbb44faa39385a3
