dataset,filename,path,extension,duration_sec,sample_rate,channels,subtype,file_size_mb,status
urbansound8k,61791-9-1-44.wav,datasets\raw\urbansound8k\fold3\61791-9-1-44.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,61791-9-1-46.wav,datasets\raw\urbansound8k\fold3\61791-9-1-46.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-12.wav,datasets\raw\urbansound8k\fold3\62837-7-0-12.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-15.wav,datasets\raw\urbansound8k\fold3\62837-7-0-15.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-16.wav,datasets\raw\urbansound8k\fold3\62837-7-0-16.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-17.wav,datasets\raw\urbansound8k\fold3\62837-7-0-17.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-18.wav,datasets\raw\urbansound8k\fold3\62837-7-0-18.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-2.wav,datasets\raw\urbansound8k\fold3\62837-7-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-20.wav,datasets\raw\urbansound8k\fold3\62837-7-0-20.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-21.wav,datasets\raw\urbansound8k\fold3\62837-7-0-21.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-22.wav,datasets\raw\urbansound8k\fold3\62837-7-0-22.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-24.wav,datasets\raw\urbansound8k\fold3\62837-7-0-24.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-27.wav,datasets\raw\urbansound8k\fold3\62837-7-0-27.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-28.wav,datasets\raw\urbansound8k\fold3\62837-7-0-28.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-3.wav,datasets\raw\urbansound8k\fold3\62837-7-0-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-30.wav,datasets\raw\urbansound8k\fold3\62837-7-0-30.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-31.wav,datasets\raw\urbansound8k\fold3\62837-7-0-31.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-34.wav,datasets\raw\urbansound8k\fold3\62837-7-0-34.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-37.wav,datasets\raw\urbansound8k\fold3\62837-7-0-37.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-4.wav,datasets\raw\urbansound8k\fold3\62837-7-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-7.wav,datasets\raw\urbansound8k\fold3\62837-7-0-7.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-8.wav,datasets\raw\urbansound8k\fold3\62837-7-0-8.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-0-9.wav,datasets\raw\urbansound8k\fold3\62837-7-0-9.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-1.wav,datasets\raw\urbansound8k\fold3\62837-7-1-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-11.wav,datasets\raw\urbansound8k\fold3\62837-7-1-11.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-14.wav,datasets\raw\urbansound8k\fold3\62837-7-1-14.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-15.wav,datasets\raw\urbansound8k\fold3\62837-7-1-15.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-18.wav,datasets\raw\urbansound8k\fold3\62837-7-1-18.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-2.wav,datasets\raw\urbansound8k\fold3\62837-7-1-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-21.wav,datasets\raw\urbansound8k\fold3\62837-7-1-21.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-22.wav,datasets\raw\urbansound8k\fold3\62837-7-1-22.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-24.wav,datasets\raw\urbansound8k\fold3\62837-7-1-24.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-26.wav,datasets\raw\urbansound8k\fold3\62837-7-1-26.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-27.wav,datasets\raw\urbansound8k\fold3\62837-7-1-27.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-28.wav,datasets\raw\urbansound8k\fold3\62837-7-1-28.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-29.wav,datasets\raw\urbansound8k\fold3\62837-7-1-29.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-3.wav,datasets\raw\urbansound8k\fold3\62837-7-1-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-31.wav,datasets\raw\urbansound8k\fold3\62837-7-1-31.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-32.wav,datasets\raw\urbansound8k\fold3\62837-7-1-32.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-33.wav,datasets\raw\urbansound8k\fold3\62837-7-1-33.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-35.wav,datasets\raw\urbansound8k\fold3\62837-7-1-35.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-39.wav,datasets\raw\urbansound8k\fold3\62837-7-1-39.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-4.wav,datasets\raw\urbansound8k\fold3\62837-7-1-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-41.wav,datasets\raw\urbansound8k\fold3\62837-7-1-41.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-44.wav,datasets\raw\urbansound8k\fold3\62837-7-1-44.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-45.wav,datasets\raw\urbansound8k\fold3\62837-7-1-45.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-46.wav,datasets\raw\urbansound8k\fold3\62837-7-1-46.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-49.wav,datasets\raw\urbansound8k\fold3\62837-7-1-49.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-5.wav,datasets\raw\urbansound8k\fold3\62837-7-1-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-51.wav,datasets\raw\urbansound8k\fold3\62837-7-1-51.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-53.wav,datasets\raw\urbansound8k\fold3\62837-7-1-53.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-54.wav,datasets\raw\urbansound8k\fold3\62837-7-1-54.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-55.wav,datasets\raw\urbansound8k\fold3\62837-7-1-55.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-56.wav,datasets\raw\urbansound8k\fold3\62837-7-1-56.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-6.wav,datasets\raw\urbansound8k\fold3\62837-7-1-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-61.wav,datasets\raw\urbansound8k\fold3\62837-7-1-61.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-62.wav,datasets\raw\urbansound8k\fold3\62837-7-1-62.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-63.wav,datasets\raw\urbansound8k\fold3\62837-7-1-63.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-64.wav,datasets\raw\urbansound8k\fold3\62837-7-1-64.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-65.wav,datasets\raw\urbansound8k\fold3\62837-7-1-65.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-69.wav,datasets\raw\urbansound8k\fold3\62837-7-1-69.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-72.wav,datasets\raw\urbansound8k\fold3\62837-7-1-72.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-73.wav,datasets\raw\urbansound8k\fold3\62837-7-1-73.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-79.wav,datasets\raw\urbansound8k\fold3\62837-7-1-79.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-80.wav,datasets\raw\urbansound8k\fold3\62837-7-1-80.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-81.wav,datasets\raw\urbansound8k\fold3\62837-7-1-81.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-84.wav,datasets\raw\urbansound8k\fold3\62837-7-1-84.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,62837-7-1-9.wav,datasets\raw\urbansound8k\fold3\62837-7-1-9.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-1.wav,datasets\raw\urbansound8k\fold3\63095-4-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-10.wav,datasets\raw\urbansound8k\fold3\63095-4-0-10.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-14.wav,datasets\raw\urbansound8k\fold3\63095-4-0-14.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-16.wav,datasets\raw\urbansound8k\fold3\63095-4-0-16.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-20.wav,datasets\raw\urbansound8k\fold3\63095-4-0-20.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-21.wav,datasets\raw\urbansound8k\fold3\63095-4-0-21.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-26.wav,datasets\raw\urbansound8k\fold3\63095-4-0-26.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-28.wav,datasets\raw\urbansound8k\fold3\63095-4-0-28.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-29.wav,datasets\raw\urbansound8k\fold3\63095-4-0-29.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-4.wav,datasets\raw\urbansound8k\fold3\63095-4-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-6.wav,datasets\raw\urbansound8k\fold3\63095-4-0-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-0-8.wav,datasets\raw\urbansound8k\fold3\63095-4-0-8.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-10.wav,datasets\raw\urbansound8k\fold3\63095-4-1-10.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-18.wav,datasets\raw\urbansound8k\fold3\63095-4-1-18.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-19.wav,datasets\raw\urbansound8k\fold3\63095-4-1-19.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-20.wav,datasets\raw\urbansound8k\fold3\63095-4-1-20.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-23.wav,datasets\raw\urbansound8k\fold3\63095-4-1-23.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-27.wav,datasets\raw\urbansound8k\fold3\63095-4-1-27.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-33.wav,datasets\raw\urbansound8k\fold3\63095-4-1-33.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-4.wav,datasets\raw\urbansound8k\fold3\63095-4-1-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-6.wav,datasets\raw\urbansound8k\fold3\63095-4-1-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63095-4-1-7.wav,datasets\raw\urbansound8k\fold3\63095-4-1-7.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63292-3-0-0.wav,datasets\raw\urbansound8k\fold3\63292-3-0-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,63292-3-0-1.wav,datasets\raw\urbansound8k\fold3\63292-3-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,65750-3-0-5.wav,datasets\raw\urbansound8k\fold3\65750-3-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,65750-3-3-48.wav,datasets\raw\urbansound8k\fold3\65750-3-3-48.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,65750-3-3-68.wav,datasets\raw\urbansound8k\fold3\65750-3-3-68.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,65750-3-3-74.wav,datasets\raw\urbansound8k\fold3\65750-3-3-74.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-0.wav,datasets\raw\urbansound8k\fold3\66622-4-0-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-1.wav,datasets\raw\urbansound8k\fold3\66622-4-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-2.wav,datasets\raw\urbansound8k\fold3\66622-4-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-3.wav,datasets\raw\urbansound8k\fold3\66622-4-0-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-4.wav,datasets\raw\urbansound8k\fold3\66622-4-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-5.wav,datasets\raw\urbansound8k\fold3\66622-4-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-6.wav,datasets\raw\urbansound8k\fold3\66622-4-0-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-7.wav,datasets\raw\urbansound8k\fold3\66622-4-0-7.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,66622-4-0-8.wav,datasets\raw\urbansound8k\fold3\66622-4-0-8.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,69598-4-0-0.wav,datasets\raw\urbansound8k\fold3\69598-4-0-0.wav,.wav,2.44,44100,1,PCM_16,0.205,OK
urbansound8k,69598-4-1-0.wav,datasets\raw\urbansound8k\fold3\69598-4-1-0.wav,.wav,3.95,44100,1,PCM_16,0.332,OK
urbansound8k,69598-4-2-0.wav,datasets\raw\urbansound8k\fold3\69598-4-2-0.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-2-1.wav,datasets\raw\urbansound8k\fold3\69598-4-2-1.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-3-0.wav,datasets\raw\urbansound8k\fold3\69598-4-3-0.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-4-0.wav,datasets\raw\urbansound8k\fold3\69598-4-4-0.wav,.wav,1.61,44100,1,PCM_16,0.135,OK
urbansound8k,69598-4-5-0.wav,datasets\raw\urbansound8k\fold3\69598-4-5-0.wav,.wav,2.53,44100,1,PCM_16,0.213,OK
urbansound8k,69598-4-6-0.wav,datasets\raw\urbansound8k\fold3\69598-4-6-0.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-6-1.wav,datasets\raw\urbansound8k\fold3\69598-4-6-1.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-7-0.wav,datasets\raw\urbansound8k\fold3\69598-4-7-0.wav,.wav,4.0,44100,1,PCM_16,0.336,OK
urbansound8k,69598-4-8-0.wav,datasets\raw\urbansound8k\fold3\69598-4-8-0.wav,.wav,2.14,44100,1,PCM_16,0.18,OK
urbansound8k,69598-4-9-0.wav,datasets\raw\urbansound8k\fold3\69598-4-9-0.wav,.wav,3.6,44100,1,PCM_16,0.303,OK
urbansound8k,6988-5-0-0.wav,datasets\raw\urbansound8k\fold3\6988-5-0-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,6988-5-0-1.wav,datasets\raw\urbansound8k\fold3\6988-5-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,6988-5-0-2.wav,datasets\raw\urbansound8k\fold3\6988-5-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,6988-5-0-3.wav,datasets\raw\urbansound8k\fold3\6988-5-0-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,6988-5-0-4.wav,datasets\raw\urbansound8k\fold3\6988-5-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,6988-5-0-5.wav,datasets\raw\urbansound8k\fold3\6988-5-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,72537-3-0-2.wav,datasets\raw\urbansound8k\fold3\72537-3-0-2.wav,.wav,4.0,11025,2,PCM_16,0.168,OK
urbansound8k,72537-3-0-6.wav,datasets\raw\urbansound8k\fold3\72537-3-0-6.wav,.wav,4.0,11025,2,PCM_16,0.168,OK
urbansound8k,72537-3-0-8.wav,datasets\raw\urbansound8k\fold3\72537-3-0-8.wav,.wav,4.0,11025,2,PCM_16,0.168,OK
urbansound8k,73373-3-0-0.wav,datasets\raw\urbansound8k\fold3\73373-3-0-0.wav,.wav,2.93,44100,2,PCM_16,0.492,OK
urbansound8k,74810-9-0-27.wav,datasets\raw\urbansound8k\fold3\74810-9-0-27.wav,.wav,4.0,48000,2,PCM_24,1.099,OK
urbansound8k,74810-9-0-32.wav,datasets\raw\urbansound8k\fold3\74810-9-0-32.wav,.wav,4.0,48000,2,PCM_24,1.099,OK
urbansound8k,74810-9-0-5.wav,datasets\raw\urbansound8k\fold3\74810-9-0-5.wav,.wav,4.0,48000,2,PCM_24,1.099,OK
urbansound8k,74810-9-1-12.wav,datasets\raw\urbansound8k\fold3\74810-9-1-12.wav,.wav,4.0,48000,2,PCM_24,1.099,OK
urbansound8k,74810-9-1-5.wav,datasets\raw\urbansound8k\fold3\74810-9-1-5.wav,.wav,4.0,48000,2,PCM_24,1.099,OK
urbansound8k,76094-6-0-0.wav,datasets\raw\urbansound8k\fold3\76094-6-0-0.wav,.wav,0.91,44100,2,PCM_16,0.153,OK
urbansound8k,76094-6-1-0.wav,datasets\raw\urbansound8k\fold3\76094-6-1-0.wav,.wav,1.04,44100,2,PCM_16,0.174,OK
urbansound8k,76221-2-0-0.wav,datasets\raw\urbansound8k\fold3\76221-2-0-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-1.wav,datasets\raw\urbansound8k\fold3\76221-2-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-10.wav,datasets\raw\urbansound8k\fold3\76221-2-0-10.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-2.wav,datasets\raw\urbansound8k\fold3\76221-2-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-3.wav,datasets\raw\urbansound8k\fold3\76221-2-0-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-4.wav,datasets\raw\urbansound8k\fold3\76221-2-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-5.wav,datasets\raw\urbansound8k\fold3\76221-2-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,76221-2-0-6.wav,datasets\raw\urbansound8k\fold3\76221-2-0-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,77769-9-0-0.wav,datasets\raw\urbansound8k\fold3\77769-9-0-0.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,77769-9-0-12.wav,datasets\raw\urbansound8k\fold3\77769-9-0-12.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,77769-9-0-17.wav,datasets\raw\urbansound8k\fold3\77769-9-0-17.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,77769-9-0-2.wav,datasets\raw\urbansound8k\fold3\77769-9-0-2.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,77769-9-0-4.wav,datasets\raw\urbansound8k\fold3\77769-9-0-4.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,77769-9-0-8.wav,datasets\raw\urbansound8k\fold3\77769-9-0-8.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-0.wav,datasets\raw\urbansound8k\fold3\78326-9-0-0.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-1.wav,datasets\raw\urbansound8k\fold3\78326-9-0-1.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-3.wav,datasets\raw\urbansound8k\fold3\78326-9-0-3.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-5.wav,datasets\raw\urbansound8k\fold3\78326-9-0-5.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-6.wav,datasets\raw\urbansound8k\fold3\78326-9-0-6.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78326-9-0-7.wav,datasets\raw\urbansound8k\fold3\78326-9-0-7.wav,.wav,4.0,24000,2,PCM_16,0.366,OK
urbansound8k,78776-6-0-0.wav,datasets\raw\urbansound8k\fold3\78776-6-0-0.wav,.wav,2.52,44100,2,PCM_16,0.424,OK
urbansound8k,82811-3-0-1.wav,datasets\raw\urbansound8k\fold3\82811-3-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,82811-3-0-2.wav,datasets\raw\urbansound8k\fold3\82811-3-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,82811-3-3-0.wav,datasets\raw\urbansound8k\fold3\82811-3-3-0.wav,.wav,2.48,44100,2,PCM_16,0.417,OK
urbansound8k,82811-3-4-0.wav,datasets\raw\urbansound8k\fold3\82811-3-4-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-14.wav,datasets\raw\urbansound8k\fold3\88569-2-0-14.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-21.wav,datasets\raw\urbansound8k\fold3\88569-2-0-21.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-36.wav,datasets\raw\urbansound8k\fold3\88569-2-0-36.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-54.wav,datasets\raw\urbansound8k\fold3\88569-2-0-54.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-67.wav,datasets\raw\urbansound8k\fold3\88569-2-0-67.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-77.wav,datasets\raw\urbansound8k\fold3\88569-2-0-77.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,88569-2-0-85.wav,datasets\raw\urbansound8k\fold3\88569-2-0-85.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-0.wav,datasets\raw\urbansound8k\fold3\90014-8-0-0.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-1.wav,datasets\raw\urbansound8k\fold3\90014-8-0-1.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-2.wav,datasets\raw\urbansound8k\fold3\90014-8-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-3.wav,datasets\raw\urbansound8k\fold3\90014-8-0-3.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-4.wav,datasets\raw\urbansound8k\fold3\90014-8-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-5.wav,datasets\raw\urbansound8k\fold3\90014-8-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90014-8-0-6.wav,datasets\raw\urbansound8k\fold3\90014-8-0-6.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,90846-8-0-0.wav,datasets\raw\urbansound8k\fold3\90846-8-0-0.wav,.wav,1.32,44100,2,PCM_16,0.222,OK
urbansound8k,9223-2-0-10.wav,datasets\raw\urbansound8k\fold3\9223-2-0-10.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-15.wav,datasets\raw\urbansound8k\fold3\9223-2-0-15.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-17.wav,datasets\raw\urbansound8k\fold3\9223-2-0-17.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-2.wav,datasets\raw\urbansound8k\fold3\9223-2-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-4.wav,datasets\raw\urbansound8k\fold3\9223-2-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-5.wav,datasets\raw\urbansound8k\fold3\9223-2-0-5.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,9223-2-0-9.wav,datasets\raw\urbansound8k\fold3\9223-2-0-9.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,93065-9-0-12.wav,datasets\raw\urbansound8k\fold3\93065-9-0-12.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,93065-9-0-14.wav,datasets\raw\urbansound8k\fold3\93065-9-0-14.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,93065-9-0-17.wav,datasets\raw\urbansound8k\fold3\93065-9-0-17.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,93065-9-0-2.wav,datasets\raw\urbansound8k\fold3\93065-9-0-2.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
urbansound8k,93065-9-0-4.wav,datasets\raw\urbansound8k\fold3\93065-9-0-4.wav,.wav,4.0,44100,2,PCM_16,0.673,OK
