dataset,relative_path,file_name,extension,binary_label,label_origin,size_bytes,sha256,drone_type,movement,rotation,distance_m,height_m,azimuth_deg,recording_start,recording_end,temperature_c,humidity_percent,wind_speed_ms,wind_direction_deg,latitude,longitude
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_41-membo_000_.wav,mixed_membo_41-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_41-membo_001_.wav,mixed_membo_41-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_41-membo_002_.wav,mixed_membo_41-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_41-membo_003_.wav,mixed_membo_41-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_41-membo_004_.wav,mixed_membo_41-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_42-membo_000_.wav,mixed_membo_42-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_42-membo_001_.wav,mixed_membo_42-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_42-membo_002_.wav,mixed_membo_42-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_42-membo_003_.wav,mixed_membo_42-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_42-membo_004_.wav,mixed_membo_42-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_000_.wav,mixed_membo_43-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_001_.wav,mixed_membo_43-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_002_.wav,mixed_membo_43-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_003_.wav,mixed_membo_43-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_004_.wav,mixed_membo_43-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_44-membo_000_.wav,mixed_membo_44-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_44-membo_001_.wav,mixed_membo_44-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_44-membo_002_.wav,mixed_membo_44-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_44-membo_003_.wav,mixed_membo_44-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_44-membo_004_.wav,mixed_membo_44-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_45-membo_000_.wav,mixed_membo_45-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_45-membo_001_.wav,mixed_membo_45-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_45-membo_002_.wav,mixed_membo_45-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_45-membo_003_.wav,mixed_membo_45-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_45-membo_004_.wav,mixed_membo_45-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_000_.wav,mixed_membo_46-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_001_.wav,mixed_membo_46-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_002_.wav,mixed_membo_46-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_003_.wav,mixed_membo_46-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_004_.wav,mixed_membo_46-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_47-membo_000_.wav,mixed_membo_47-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_47-membo_001_.wav,mixed_membo_47-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_47-membo_002_.wav,mixed_membo_47-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_47-membo_003_.wav,mixed_membo_47-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_47-membo_004_.wav,mixed_membo_47-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_000_.wav,mixed_membo_48-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_001_.wav,mixed_membo_48-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_002_.wav,mixed_membo_48-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_003_.wav,mixed_membo_48-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_004_.wav,mixed_membo_48-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_49-membo_000_.wav,mixed_membo_49-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_49-membo_001_.wav,mixed_membo_49-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_49-membo_002_.wav,mixed_membo_49-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_49-membo_003_.wav,mixed_membo_49-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_49-membo_004_.wav,mixed_membo_49-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_5-membo_000_.wav,mixed_membo_5-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_5-membo_001_.wav,mixed_membo_5-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_5-membo_002_.wav,mixed_membo_5-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_5-membo_003_.wav,mixed_membo_5-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_5-membo_004_.wav,mixed_membo_5-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_50-membo_000_.wav,mixed_membo_50-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_50-membo_001_.wav,mixed_membo_50-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_50-membo_002_.wav,mixed_membo_50-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_50-membo_003_.wav,mixed_membo_50-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_50-membo_004_.wav,mixed_membo_50-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_51-membo_000_.wav,mixed_membo_51-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_51-membo_001_.wav,mixed_membo_51-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_51-membo_002_.wav,mixed_membo_51-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_51-membo_003_.wav,mixed_membo_51-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_51-membo_004_.wav,mixed_membo_51-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_52-membo_000_.wav,mixed_membo_52-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_52-membo_001_.wav,mixed_membo_52-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_52-membo_002_.wav,mixed_membo_52-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_52-membo_003_.wav,mixed_membo_52-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_52-membo_004_.wav,mixed_membo_52-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_53-membo_000_.wav,mixed_membo_53-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_53-membo_001_.wav,mixed_membo_53-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_53-membo_002_.wav,mixed_membo_53-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_53-membo_003_.wav,mixed_membo_53-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_53-membo_004_.wav,mixed_membo_53-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_54-membo_000_.wav,mixed_membo_54-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_54-membo_001_.wav,mixed_membo_54-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_54-membo_002_.wav,mixed_membo_54-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_54-membo_003_.wav,mixed_membo_54-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_54-membo_004_.wav,mixed_membo_54-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_55-membo_000_.wav,mixed_membo_55-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_55-membo_001_.wav,mixed_membo_55-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_55-membo_002_.wav,mixed_membo_55-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_55-membo_003_.wav,mixed_membo_55-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_55-membo_004_.wav,mixed_membo_55-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_56-membo_000_.wav,mixed_membo_56-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_56-membo_001_.wav,mixed_membo_56-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_56-membo_002_.wav,mixed_membo_56-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_56-membo_003_.wav,mixed_membo_56-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_56-membo_004_.wav,mixed_membo_56-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_57-membo_000_.wav,mixed_membo_57-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_57-membo_001_.wav,mixed_membo_57-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_57-membo_002_.wav,mixed_membo_57-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_57-membo_003_.wav,mixed_membo_57-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_57-membo_004_.wav,mixed_membo_57-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_58-membo_000_.wav,mixed_membo_58-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_58-membo_001_.wav,mixed_membo_58-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_58-membo_002_.wav,mixed_membo_58-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_58-membo_003_.wav,mixed_membo_58-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_58-membo_004_.wav,mixed_membo_58-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_59-membo_000_.wav,mixed_membo_59-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_59-membo_001_.wav,mixed_membo_59-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_59-membo_002_.wav,mixed_membo_59-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_59-membo_003_.wav,mixed_membo_59-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_59-membo_004_.wav,mixed_membo_59-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_6-membo_000_.wav,mixed_membo_6-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_6-membo_001_.wav,mixed_membo_6-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_6-membo_002_.wav,mixed_membo_6-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_6-membo_003_.wav,mixed_membo_6-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_6-membo_004_.wav,mixed_membo_6-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_60-membo_000_.wav,mixed_membo_60-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_60-membo_001_.wav,mixed_membo_60-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_60-membo_002_.wav,mixed_membo_60-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_60-membo_003_.wav,mixed_membo_60-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_60-membo_004_.wav,mixed_membo_60-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_61-membo_000_.wav,mixed_membo_61-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_61-membo_001_.wav,mixed_membo_61-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_61-membo_002_.wav,mixed_membo_61-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_61-membo_003_.wav,mixed_membo_61-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_61-membo_004_.wav,mixed_membo_61-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_62-membo_000_.wav,mixed_membo_62-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_62-membo_001_.wav,mixed_membo_62-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_62-membo_002_.wav,mixed_membo_62-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_62-membo_003_.wav,mixed_membo_62-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_62-membo_004_.wav,mixed_membo_62-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_63-membo_000_.wav,mixed_membo_63-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_63-membo_001_.wav,mixed_membo_63-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_63-membo_002_.wav,mixed_membo_63-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_63-membo_003_.wav,mixed_membo_63-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_63-membo_004_.wav,mixed_membo_63-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_64-membo_000_.wav,mixed_membo_64-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_64-membo_001_.wav,mixed_membo_64-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_64-membo_002_.wav,mixed_membo_64-membo_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_64-membo_003_.wav,mixed_membo_64-membo_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_64-membo_004_.wav,mixed_membo_64-membo_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_65-membo_000_.wav,mixed_membo_65-membo_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_membo_65-membo_001_.wav,mixed_membo_65-membo_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
